"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LVA","SUICIDE","MEN","100000PER","A","1988",40.9,
"LVA","SUICIDE","MEN","100000PER","A","1989",44.8,
"LVA","SUICIDE","MEN","100000PER","A","1990",49.6,
"LVA","SUICIDE","MEN","100000PER","A","1991",52.7,
"LVA","SUICIDE","MEN","100000PER","A","1992",64.1,
"LVA","SUICIDE","MEN","100000PER","A","1993",80,
"LVA","SUICIDE","MEN","100000PER","A","1994",77.3,
"LVA","SUICIDE","MEN","100000PER","A","1995",76.6,
"LVA","SUICIDE","MEN","100000PER","A","1996",69.7,
"LVA","SUICIDE","MEN","100000PER","A","1997",67.1,
"LVA","SUICIDE","MEN","100000PER","A","1998",63.4,
"LVA","SUICIDE","MEN","100000PER","A","1999",56.7,
"LVA","SUICIDE","MEN","100000PER","A","2000",61.7,
"LVA","SUICIDE","MEN","100000PER","A","2001",55.1,
"LVA","SUICIDE","MEN","100000PER","A","2002",51.5,
"LVA","SUICIDE","MEN","100000PER","A","2003",48.6,
"LVA","SUICIDE","MEN","100000PER","A","2004",45.3,
"LVA","SUICIDE","MEN","100000PER","A","2005",43.3,
"LVA","SUICIDE","MEN","100000PER","A","2006",40.5,
"LVA","SUICIDE","MEN","100000PER","A","2007",37.5,
"LVA","SUICIDE","MEN","100000PER","A","2008",42.9,
"LVA","SUICIDE","MEN","100000PER","A","2009",42.5,
"LVA","SUICIDE","MEN","100000PER","A","2010",39.1,
"LVA","SUICIDE","MEN","100000PER","A","2011",38.7,
"LVA","SUICIDE","MEN","100000PER","A","2012",38.9,
"LVA","SUICIDE","MEN","100000PER","A","2013",34.1,
"LVA","SUICIDE","MEN","100000PER","A","2014",33.5,
"LVA","SUICIDE","MEN","100000PER","A","2015",33,
"LTU","SUICIDE","MEN","100000PER","A","1981",67.8,
"LTU","SUICIDE","MEN","100000PER","A","1982",67.1,
"LTU","SUICIDE","MEN","100000PER","A","1985",66.2,
"LTU","SUICIDE","MEN","100000PER","A","1986",49.4,
"LTU","SUICIDE","MEN","100000PER","A","1987",56.7,
"LTU","SUICIDE","MEN","100000PER","A","1988",48.3,
"LTU","SUICIDE","MEN","100000PER","A","1989",52.6,
"LTU","SUICIDE","MEN","100000PER","A","1990",50.9,
"LTU","SUICIDE","MEN","100000PER","A","1991",59.3,
"LTU","SUICIDE","MEN","100000PER","A","1992",66.1,
"LTU","SUICIDE","MEN","100000PER","A","1993",84.4,
"LTU","SUICIDE","MEN","100000PER","A","1994",93.2,
"LTU","SUICIDE","MEN","100000PER","A","1995",91.3,
"LTU","SUICIDE","MEN","100000PER","A","1996",90.3,
"LTU","SUICIDE","MEN","100000PER","A","1997",87.3,
"LTU","SUICIDE","MEN","100000PER","A","1998",85,
"LTU","SUICIDE","MEN","100000PER","A","1999",84.1,
"LTU","SUICIDE","MEN","100000PER","A","2000",86.6,
"LTU","SUICIDE","MEN","100000PER","A","2001",83.3,
"LTU","SUICIDE","MEN","100000PER","A","2002",85.6,
"LTU","SUICIDE","MEN","100000PER","A","2003",79,
"LTU","SUICIDE","MEN","100000PER","A","2004",74.4,
"LTU","SUICIDE","MEN","100000PER","A","2005",71.9,
"LTU","SUICIDE","MEN","100000PER","A","2006",57.1,
"LTU","SUICIDE","MEN","100000PER","A","2007",57.4,
"LTU","SUICIDE","MEN","100000PER","A","2008",61.7,
"LTU","SUICIDE","MEN","100000PER","A","2009",64.4,
"LTU","SUICIDE","MEN","100000PER","A","2010",56.9,
"LTU","SUICIDE","MEN","100000PER","A","2011",58.1,
"LTU","SUICIDE","MEN","100000PER","A","2012",53.9,
"LTU","SUICIDE","MEN","100000PER","A","2013",63.1,
"LTU","SUICIDE","MEN","100000PER","A","2014",55.3,
"LTU","SUICIDE","MEN","100000PER","A","2015",52.8,
"LTU","SUICIDE","MEN","100000PER","A","2016",50.9,
"LTU","SUICIDE","MEN","100000PER","A","2017",43.9,
"LTU","SUICIDE","MEN","100000PER","A","2018",40.5,
"SVN","SUICIDE","MEN","100000PER","A","1985",60.3,
"SVN","SUICIDE","MEN","100000PER","A","1986",56,
"SVN","SUICIDE","MEN","100000PER","A","1987",53.8,
"SVN","SUICIDE","MEN","100000PER","A","1988",57.3,
"SVN","SUICIDE","MEN","100000PER","A","1989",61.6,
"SVN","SUICIDE","MEN","100000PER","A","1990",50.7,
"SVN","SUICIDE","MEN","100000PER","A","1991",59.9,
"SVN","SUICIDE","MEN","100000PER","A","1992",50.2,
"SVN","SUICIDE","MEN","100000PER","A","1993",56.1,
"SVN","SUICIDE","MEN","100000PER","A","1994",54.5,
"SVN","SUICIDE","MEN","100000PER","A","1995",49,
"SVN","SUICIDE","MEN","100000PER","A","1996",52.2,
"SVN","SUICIDE","MEN","100000PER","A","1997",52.2,"B"
"SVN","SUICIDE","MEN","100000PER","A","1998",52.4,
"SVN","SUICIDE","MEN","100000PER","A","1999",49.7,
"SVN","SUICIDE","MEN","100000PER","A","2000",48.3,
"SVN","SUICIDE","MEN","100000PER","A","2001",49.9,
"SVN","SUICIDE","MEN","100000PER","A","2002",45.4,
"SVN","SUICIDE","MEN","100000PER","A","2003",46.4,
"SVN","SUICIDE","MEN","100000PER","A","2004",36.5,
"SVN","SUICIDE","MEN","100000PER","A","2005",40.2,
"SVN","SUICIDE","MEN","100000PER","A","2006",42.5,
"SVN","SUICIDE","MEN","100000PER","A","2007",33.2,
"SVN","SUICIDE","MEN","100000PER","A","2008",32,
"SVN","SUICIDE","MEN","100000PER","A","2009",33.3,
"SVN","SUICIDE","MEN","100000PER","A","2010",32.8,
"SVN","SUICIDE","MEN","100000PER","A","2011",33.9,
"SVN","SUICIDE","MEN","100000PER","A","2012",34.2,
"SVN","SUICIDE","MEN","100000PER","A","2013",33.9,
"SVN","SUICIDE","MEN","100000PER","A","2014",30,
"SVN","SUICIDE","MEN","100000PER","A","2015",30.9,
"SVN","SUICIDE","MEN","100000PER","A","2016",27.5,
"SVN","SUICIDE","MEN","100000PER","A","2017",29.9,
